原始文本	情绪化推理	以偏概全	乱贴标签	读心术	先知错误	非此即彼	应该句式	放大	罪责归己	心理过滤	否定正面思考	罪责归他
这个女人不一定用了什么法子勾引父亲呢。她肯定是想借着父亲的权力快速升职	0	0	0	1	0	0	0	0	0	0	0	0
我坐的时间可能过长，我应该经常活动休息一下。	0	0	0	0	0	0	0	0	0	0	0	0
这么努力也没有收获，我的人生不会有出息了	0	0	0	0	0	1	0	0	0	0	0	0
他这是针对我吧，怎么没见他敢抢别人的功劳呢，觉得我好欺负吗	0	0	0	1	0	0	0	0	0	0	0	0
我安慰别人别人就会生气，那我不要安慰别人好了	0	0	0	0	0	0	0	0	1	0	0	0
拼命工作有什么用，还不如在家躺着睡觉，这样的生活才是最理想的。	0	0	0	0	0	1	0	0	0	0	0	0
早知道这么麻烦，当初我还要什么孩子啊？	1	0	0	0	0	0	0	0	0	0	0	0
都怪我自己不努力，要是我能早点找一个有钱人，就不必过这么拮据的生活了。	0	0	0	0	0	0	0	0	1	0	0	0
都怪女朋友，要不是她匆匆忙忙要我出来给她买东西，我也不至于这么狼狈，女人就是事情多	0	0	1	0	0	0	0	0	0	0	0	0
我只想好好上班，我不想在自己工作的时候遇到这种闹心的事情。	0	0	0	0	0	0	0	0	0	0	0	0
完了完了，这次年夜饭被同辈的兄弟姐妹彻底比下去了，真是彻头彻尾的失败，我在亲戚面前都抬不起头来了	0	0	0	0	0	1	0	0	0	0	0	0
与室友的矛盾不是生活的全部，不用因此过分焦虑	0	0	0	0	0	0	0	0	0	0	0	0
我有我的自由，就算他们问我也要做。我做得事情是我喜欢的。	0	0	0	0	0	0	0	0	0	0	0	0
社团里有活动也不叫我，有工作也不给我分工，感觉我根本不被重视，我就是个废物	0	0	1	0	0	0	0	0	0	0	0	0
一定是努力不够，今天再晚点睡。	0	0	0	0	0	0	0	0	0	0	0	0
要不叫上他一起？还是得讲究先来后到，他要是愿意还能认识新朋友呢	0	0	0	0	0	0	0	0	0	0	0	0
我完全不知道怎么减肥了，我肯定会一直胖下去	0	1	0	0	0	0	0	0	0	0	0	0
我必须全力以赴工作，以让他们过上好日子。	0	0	0	0	0	0	0	0	0	0	0	0
她们很合得来_，真幸运，这样就不用逼着我去社交啦，我比较喜欢自己一个人呆着。	0	0	0	0	0	0	0	0	0	0	0	0
怎么这么多事情啊，烦死了，我一定得去老板办公室提出抗议实在不行就辞职	1	0	0	0	0	0	0	0	0	0	0	0
女朋友为什么总是抱怨，一点都不会体谅我，不能体会我的感受	0	0	0	1	0	0	0	0	0	0	0	0
她应该只是好心的提醒我一下。	0	0	0	0	0	0	0	0	0	0	0	0
肯定是有人在老板面前说我坏话了不然不会这样	0	0	0	1	0	0	0	0	0	0	0	0
我本来就是个内向的人，现在的状态是正常的，慢慢来	0	0	0	0	0	0	0	0	0	0	0	0
不一起来玩就提前说一声啊！害得我在这么冷的雨天里等了半个小时，呜呜	0	0	0	0	0	0	0	0	0	0	0	0
我渴望远离家庭，去闯荡世界，但母亲的身体状况让我不放心。等她康复后，我再离开。	0	0	0	0	0	0	0	0	0	0	0	0
连上下楼梯都走不好还把腿摔断了，我可真是一个失败的人。	0	0	1	0	0	0	0	0	0	0	0	0
他这么想是不是说明别人也有这种想法，那岂不是别人也觉得我平时态度很差很讨厌？	0	1	0	0	0	0	0	0	0	0	0	0
这么多钱全都没了，我将要穷困潦倒一辈子了	0	0	0	0	0	1	0	0	0	0	0	0
任务没完成好，我就是这么拉跨，我以后是干啥啥不行，我是社会的负担。	0	1	0	0	0	0	0	0	0	0	0	0
我的乖宝怎么会干这样的事，肯定是她新认识的那个朋友教唆她的，我就知道那个女的不是什么好东西，长那么好看就会勾引人	0	0	0	0	1	0	0	0	0	0	0	0
我身体怎么这么若不惊风，稍微累一点就这样，学习的时候连注意力都集中不了，我怎么这么废物	0	0	1	0	0	0	0	0	0	0	0	0
我仅有的朋友也疏远我了，我的人生彻底孤独了	0	0	0	0	0	1	0	0	0	0	0	0
我是个大笨蛋，什么事都做不好，婆媳关系也处理不好，像我这么笨的人活着有什么意思。	0	0	1	0	0	0	0	0	0	0	0	0
我的亲戚不主动关心我，我很生气，所以我也不会主动关心他们	0	0	0	0	0	0	0	0	1	0	0	0
我在教育孩子上的失败使我不应该存在在这个世界，我完全没有任何存在的价值。	0	0	0	0	0	1	0	0	0	0	0	0
就算我努力融入，他们也永远不会喜欢我	0	0	0	0	1	0	0	0	0	0	0	0
这个工作太烦人了，工作真的是世界上最烦人的事情	0	1	0	0	0	0	0	0	0	0	0	0
我就是个没有能力的废物	0	0	1	0	0	0	0	0	0	0	0	0
我就是想放松一下，为什么阻止我，老师就有权利吗？什么人与人平等，师生关系亲密，全是笑话	0	0	0	0	0	0	0	0	0	0	0	0
原来我一直在争一个本来也不属于自己的东西，我真是个跳梁小丑，可笑至极	0	0	1	0	0	0	0	0	0	0	0	0
这就是婚姻的矛盾，结了婚就要和幸福快乐说拜拜	0	1	0	0	0	0	0	0	0	0	0	0
如果不熟识的人就别强求，志趣不合便难以共谋。	0	0	0	0	0	0	0	0	0	0	0	0
父母去世了，心情好难过。感觉自己就是个孤独的可怜虫，没人会在乎我。	1	0	0	0	0	0	0	0	0	0	0	0
家庭条件不同，我应该更加努力	0	0	0	0	0	0	0	0	0	0	0	0
这孩子活着都是浪费资源，这么简单的事情都做不好，他有什么存在的意义？ 	0	0	0	0	0	1	0	0	0	0	0	0
那个人怎么做这么危险的事情，还好我没有撞到他，捡回一命。	0	0	0	0	0	0	0	0	0	0	0	0
我真的太没用了，努力那么久连一点钱都没攒下	0	0	1	0	0	0	0	0	0	0	0	0
我是什么倒霉蛋，这世界上再也没人能像我一样十个重点全压错了吧。我一定是个无药可救的失败者。	0	0	1	0	0	0	0	0	0	0	0	0
也是我运气不好，别人都没吃到虫子，就我吃到了，都是我太霉了。我一定是世界上最倒霉的人，什么好事都遇不到。	0	1	0	0	0	0	0	0	0	0	0	0
我现在应该立马报警！要用法律的手段解决这件事情！	0	0	0	0	0	0	0	0	0	0	0	0
明明我同事和我做的是一样的，他为什么就说我，他就是想增加我的内疚感，然后让我给他白打工。	0	0	0	1	0	0	0	0	0	0	0	0
他们不想跟我成为朋友，我还是自己玩吧，我总是觉得我不够，我觉得我总是在浪费朋友们的时间	0	1	0	0	0	0	0	0	0	0	0	0
我是废人，不仅没有目标没有理想，也没有能力。	0	0	1	0	0	0	0	0	0	0	0	0
如果当初我选择了另一条回家的道路，就不会被那只狗咬了，这真是我自找的麻烦。	0	0	0	0	0	0	0	0	1	0	0	0
我好害怕自己交不上朋友，交朋友是不可能的事情。	0	0	0	0	0	1	0	0	0	0	0	0
感觉我不能把事情做对：即使我知道我在某件事上是对的，也没有人听，他们不理我。感觉就像每个人都认为我是一个不可能是对的白痴	0	0	0	1	0	0	0	0	0	0	0	0
先找同学借一下吧，婚礼总是要有的	0	0	0	0	0	0	0	0	0	0	0	0
我身体不适，咳嗽了很久才咳出一个鸭脖，觉得运气真的很差，以至于难过得哭了出来。	0	0	0	0	0	0	0	0	0	0	0	0
我的同学真厉害，以后要多跟他学习交流，早日和他一样厉害	0	0	0	0	0	0	0	0	0	0	0	0
我就是个彻底的废物，明明什么事情都在做，却什么事情都做不好	0	0	1	0	0	0	0	0	0	0	0	0
领导指出我的问题肯定是有他的考量，也许我应该先看看是不是我哪里做得不好。	0	0	0	0	0	0	0	0	0	0	0	0
我再也瘦不下来了，我注定就是个胖子，我永远无法改变。	0	1	0	0	0	0	0	0	0	0	0	0
又降薪水，天天降，年年降，现在的比起刚来已经少了好多了，这破公司我是一天都呆不下去了	0	1	0	0	0	0	0	0	0	0	0	0
这么热的天，我在外面跑，做这么多苦差，你们倒是舒舒服服吹空调了？真是烦死人了！那我还做什么做啊？我看大家都别干了，我今天就啥都不做，什么合作，我看都别想了！	1	0	0	0	0	0	0	0	0	0	0	0
我这个问题没办法解决了，还不如在床上躺着发呆	1	0	0	0	0	0	0	0	0	0	0	0
他从来没有爱过我、爱过她、爱过任何人或任何事物	0	1	0	0	0	0	0	0	0	0	0	0
我很虚弱，我没有任何抱负，我的抱负和目标都是假的，它们不是真的，那不是我。	1	0	0	0	0	0	0	0	0	0	0	0
肯定被好多人看到了吧，丢死人了哇，他们肯定在想这个人怎么那么奇怪	0	0	0	1	0	0	0	0	0	0	0	0
女生是真的嘴碎，什么事都往外说，真是大舌头，好八卦啊，无语了。	0	1	0	0	0	0	0	0	0	0	0	0
有关系户插队了吧，最讨厌这样的人	0	0	0	1	0	0	0	0	0	0	0	0
其他人不会认可我的，他们会举报我，我会被降职。	0	0	0	1	0	0	0	0	0	0	0	0
我真是个不负责的人，我对所有事都不会负责	0	0	1	0	0	0	0	0	0	0	0	0
如果我认为我有问题，但又不敢告诉任何人因为他们认为我是好的。	0	0	0	1	0	0	0	0	0	0	0	0
家里没什么钱，参加不了那些补习班，那我怎么去和其他同学拼分数啊？拼不赢分数，也上不了什么好大学，那我不是一直比人家差一截？	0	0	0	0	1	0	0	0	0	0	0	0
减肥真的好痛苦，我只想吃一块饼干奖励自己一下，哎，减肥就是一件不可能的事。	1	0	0	0	0	0	0	0	0	0	0	0
从目前的状况来看，他应该是像以前一样又迟到了	0	0	0	0	0	0	0	0	0	0	0	0
我很愧疚，让她伤心我也很伤心，但是我现在确实不能像之前那样整天陪着她	0	0	0	0	0	0	0	0	0	0	0	0
我一定是他们捡来的，我的亲生父母不可能是这么贫穷的人	0	0	0	1	0	0	0	0	0	0	0	0
考研太可怕了，如果可以我这辈子都不想考研	0	0	0	0	0	0	0	0	0	0	0	0
多休息多喝水，我肯定会好起来的	0	0	0	0	0	0	0	0	0	0	0	0
都是因为我，如果不是为了让我过上好日子，他们也不用这么拼命	0	0	0	0	0	0	0	0	1	0	0	0
我近期的确过于繁忙，等我忙完这阵，我会花更多的时间陪伴孩子，我相信他会理解我的困扰。	0	0	0	0	0	0	0	0	0	0	0	0
我就是个废人，每天都要让朋友帮我才能正常地去上课。	0	0	1	0	0	0	0	0	0	0	0	0
我就知道自己不行，我这个月都没法再去找工作了，还是再等等吧	1	0	0	0	0	0	0	0	0	0	0	0
领导和同事看到我磕磕巴巴的样子，心里一定早就笑话死我了吧。	0	0	0	0	1	0	0	0	0	0	0	0
我一时难以消化这件事，在此之前我一直认为父亲是一个好丈夫好爸爸，而现实对我的打击实在是太大了。	0	0	0	0	0	0	0	0	0	0	0	0
我不想和我的任何朋友说话，因为他们玩得很开心，而且我知道我会因为我卑鄙的需要关注的态度而让他们陷入困境。	0	0	0	1	0	0	0	0	0	0	0	0
我就是一个易胖不易瘦体质的人，我减肥就是很困难。	0	0	1	0	0	0	0	0	0	0	0	0
公司倒闭我只能浑浑噩噩，我果然是只会依附于公司的尸位素餐之徒	0	0	1	0	0	0	0	0	0	0	0	0
同学们都在看着我，好丢脸啊，这么难堪还不如死掉好了。我想必成了全校的笑柄，大家都会嘲笑我。	0	0	0	1	0	0	0	0	0	0	0	0
就连保存ppt这种事情上都能出差错，我什么事情都会粗心大意导致失败，根本没法做好	0	0	0	0	0	1	0	0	0	0	0	0
男人都这样，结完婚生完孩子了，开始嫌弃自己妻子，搞外遇，不负责任，就是渣	0	1	0	0	0	0	0	0	0	0	0	0
反正我押题也不准，还把我累得够呛，下次考试之前我就直接摆烂，反正也不会比现在更差了	0	1	0	0	0	0	0	0	0	0	0	0
我爸就是一个老顽固！他什么都不知道，只知道用他那旧社会的思想拘束我！他们那一辈全是这样胆小怕事的懦夫！	0	0	1	0	0	0	0	0	0	0	0	0
我对他不礼貌了，我真是个没有教养的人	0	0	1	0	0	0	0	0	0	0	0	0
我总会弄丢一些东西，我家的东西总是会这样莫名其妙的失踪，这次也不例外。	0	1	0	0	0	0	0	0	0	0	0	0
为什么对比能够这么明显，明眼人都能看出来老板在为难人，不行，越想越气得慌，我一定得去找他理论理论	0	0	0	1	0	0	0	0	0	0	0	0
我认识到了自己的疏忽，保证下一次一定不会忘记带必需的物品。	0	0	0	0	0	0	0	0	0	0	0	0
要不是每天工作压力那么大，我也不至于整宿整宿不能入眠，工作使人痛苦，不仅剥夺了人白天的时间也剥夺了人的睡眠	0	1	0	0	0	0	0	0	0	0	0	0
我可以试着做一些力所能及的事情来减轻这种痛苦	0	0	0	0	0	0	0	0	0	0	0	0
我虽然身高不高，但是我长得好看，问题不大	0	0	0	0	0	0	0	0	0	0	0	0
一定是出题老师故意为难我	0	0	0	1	0	0	0	0	0	0	0	0
领导给我升职是信任我，我一定要加倍努力，争取早日可以胜任这个职位	0	0	0	0	0	0	0	0	0	0	0	0
肿瘤就肿瘤吧，人生在世哪有不生病的，要是真死了，也是我的命。强求不得。	0	0	0	0	0	0	0	0	0	0	0	0
我知道，虽然他在肉体上离开了我，但他一定希望我能好好的。我更要带着他的那一份，好好保重，好好生活下去。	0	0	0	0	0	0	0	0	0	0	0	0
事情到今天的田地都是我自找的！	0	0	0	0	0	0	0	0	1	0	0	0
这也太不尊重人了，就算我讲得没那么好，在下面嘲笑我也不好。	0	0	0	0	0	0	0	0	0	0	0	0
你每次买衣服花钱如流水，知不知道家里现在得存钱呐？存不了钱，等你老了，病了，没有钱，根本就没人管你，你就自己等死吧！	0	0	0	1	0	0	0	0	0	0	0	0
连自己的妻子都让我感到无法胜任，这让我觉得自己的人生真是一场彻底的失败。	0	0	0	0	0	1	0	0	0	0	0	0
她有新的生活了，我已经和我们的友谊一样被她抛之脑后了	0	0	0	1	0	0	0	0	0	0	0	0
这样的生活永无止境，我没有办法从其中脱身，我就在旋涡中央，我还是辞职回家吧，我无法胜任。	1	0	0	0	0	0	0	0	0	0	0	0
他不会白白帮助我的，暗中期望我会还回去。	0	0	0	1	0	0	0	0	0	0	0	0
碰壁这么多次，真是让人焦虑死了，我看接下来的几家我也别去了，多半也不要我.	0	1	0	0	0	0	0	0	0	0	0	0
估计他们也觉得我是个丧门星，不愿意照顾我。	0	0	0	1	0	0	0	0	0	0	0	0
不停地被批评，所有人都看我不顺眼，他们都拿来来踩一踩。	0	1	0	0	0	0	0	0	0	0	0	0
我是一个不称职的母亲，我很惭愧！	0	0	1	0	0	0	0	0	0	0	0	0
他们身边的朋友的孩子都结婚了，就我没结婚，他们一定觉得很没面子吧。	0	0	0	1	0	0	0	0	0	0	0	0
又放我鸽子，得了，下次也不用约了，反正也不会履行诺言的，有啥好约的。	0	1	0	0	0	0	0	0	0	0	0	0
一定是我最近太劳累了，每天晚睡早起，我应该调整一下作息。	0	0	0	0	0	0	0	0	0	0	0	0
孩子正是需要父母的爱呵护长大的时候，我们要一起好好疼爱我们的孩子。	0	0	0	0	0	0	0	0	0	0	0	0
每次我结束一场考试，都感觉像是我的一部分灵魂被撕裂出来，然后我只需要睡一觉就好了。	1	0	0	0	0	0	0	0	0	0	0	0
奔波这么多年也没空陪陪爸妈，现在钱也没赚到。我真是个不孝子	0	0	1	0	0	0	0	0	0	0	0	0
我家人都盼望我好好学习将来出人头地，我却学不进去，辜负他们我是个罪人。	0	0	0	0	0	0	0	0	1	0	0	0
爱人的死让我无法相信世界上的所有爱情，我开始认为爱情都是脆弱易碎的，我就是无法一直拥有爱。	0	1	0	0	0	0	0	0	0	0	0	0
没了你，不知道那些嘴巴怎样嚼舌根呢，那些色厉内荏的人，又该怎样瞧不起我呢，他们肯定想着，我无依无靠了，怎样霸凌侮辱，我都束手无策。	0	0	0	0	1	0	0	0	0	0	0	0
他们怎么都突然出去了，为什么没人提醒我，一定是他们提前商量好了排斥我	0	0	0	1	0	0	0	0	0	0	0	0
我怎么能这样对父母呢，都是因为我，和父母一点关系都没有	0	0	0	0	0	0	0	0	1	0	0	0
每次看到这些事情都要感慨一句结婚真的是劝退，我要是晚一点结婚一定会多保持一会儿自由，就不用面对这些让人糟心的破事儿了。	1	0	0	0	0	0	0	0	0	0	0	0
投资又失败了，这次我的眼光存在很大的问题，那家公司根本没有前景，唉，我每次投资都不会成功的	0	1	0	0	0	0	0	0	0	0	0	0
我没能及时给领导把文件送过去，我的职业生涯完蛋了。	0	0	0	0	0	1	0	0	0	0	0	0
天下所有的父亲都不是好东西	0	1	0	0	0	0	0	0	0	0	0	0
我饿了，但却没有饭可以吃，可能求不得就是人生的常态吧	0	0	0	0	0	0	0	0	0	0	0	0
她就是想要表现得比我厉害，就是想要出风头，来获得领导的注意，真是哗众取宠	0	0	0	1	0	0	0	0	0	0	0	0
完了，我以后闹钟都叫不起来我了，我就不配多睡一会。	1	0	0	0	0	0	0	0	0	0	0	0
我总是头晕，这种状态似乎永远不会改变，我的生活注定就是在头晕中度过。	0	1	0	0	0	0	0	0	0	0	0	0
我这辈子注定一直胖下去了。	0	0	0	0	1	0	0	0	0	0	0	0
干什么他们都要问，我去上个厕所洗个脸也不停地问，我都懒得回答了。父母真是个无底洞的问号。	0	1	0	0	0	0	0	0	0	0	0	0
我现在又长胖又变丑，还总是说难受，孩子爸爸一定烦死我了，我还是少给他添麻烦吧	0	0	0	0	0	0	0	0	1	0	0	0
他说的也对，我们最近是太腻歪了	0	0	0	0	0	0	0	0	0	0	0	0
反正校园活动肯定充满了各种小团体，我融入不进去，不参加也罢。	0	0	0	1	0	0	0	0	0	0	0	0
那个讨厌我狗的邻居肯定是下了手，他一定是故意给我的狗下毒！	0	0	0	1	0	0	0	0	0	0	0	0
我这次睡懒觉了，我以后肯定会变成个庸人，我失去了自制力。	0	0	0	0	1	0	0	0	0	0	0	0
