原始文本	情绪化推理	以偏概全	乱贴标签	读心术	先知错误	非此即彼	应该句式	放大	罪责归己	心理过滤
My question is if there is a connection between early brain health and major recurrent depression	0	0	0	0	0	0	0	0	1	0
I am so mad at myself for not being able to remember more, it makes me feel like maybe I’m making the whole thing up. I also hate that when I think of my abuse directly, I mostly feel numb.	0	0	0	0	0	0	0	0	1	0
I try to find ways to fight, even the littlest of things i can make an argument, I don’t want to but i can never control myself.	0	0	0	0	0	0	0	1	0	0
She was also very arrogant as “she was a perfect beauty with brains” women.	0	0	1	0	0	0	0	0	0	0
I do not believe this is normal but he has me almost convinced I am at fault for these stipulations.	0	0	0	0	0	0	1	0	1	0
I think my mom is soo stupid because they dont even have a good realtionship and at least i talk to her but shes alwasy on his side.	0	0	1	0	0	0	0	0	0	0
The anxiety I get from it has changed me completely and I can’t do anything I used to.	0	1	0	0	0	0	0	0	0	0
My question is, because of my failures which I feel lead to the affair, should I be willing to give her more “time” to get to the point of working on her issues?	0	0	0	0	0	0	0	0	1	0
Im afraid to drink caffeine or eat anything that could possibly cause me any anxiety or worsen my feelings.	0	0	0	0	0	0	0	1	0	0
lie a lot and people believe me all the time, i always feel like the moment they knew me for who i am, they’ll leave me.   -i always end up ruining things.  there is just too many thoughts in my mind that sometimes i get tired of it. 	0	0	0	0	1	0	0	0	1	0
I have a great fear of heart testing and any type of test that requires my heart to be monitored. I’m afraid they will find something wrong.	1	0	0	0	0	0	0	0	0	0
I am healed now, but I do fear that I may have suffered a bit worse mental health-wise.	1	0	0	0	0	0	0	0	0	0
I am desperately seeking help because I feel something wrong with me but don’t know exactly what it is. I am always anxious and my emotions are so disturbed to the point of not feeling what I want to do the next moment. If i don’t have any idea how i feel, how can i lead a life then!!	1	0	0	0	0	0	0	1	0	0
I suffered from traumatic brain injury and have sense found out that i have a higher chance for certain conditions like Alzheimer’s and Parkinson’s disease. Since finding out i do not want to enter any love relationship because i feel it is unfair to ask someone to be ok with the higher risk involved with that.	0	1	0	0	0	1	0	0	0	0
My moods fluctuate from normal, to withdrawn/depressed, to excited, to crying, to screaming mad and scary irritable.	0	0	0	0	0	0	0	0	0	1
Hello, I have been dealing with this problem, I’m pretty worried I might be a Pedophile, I am 16 and shouldn’t really be worrying about this I feel like but it keeps eating at me, I’ve never had the desire to touch a kid, and when I did it was before I hit puberty (as a kid myself) when I was 14 I was in a relationship with someone a little older than me (she would have been around 15) I honestly felt like I was in love with this person, shortly after that we broke up and it honestly emotionally destroyed me for a while, I’ve been diagnosed with Chronic Depression and Social Anxiety, my mother is pretty certain I have OCD just by the way I talk about things.	0	1	0	0	0	0	1	0	0	0
It’s really bothering me right now because school is getting a lot harder and I feel like i can’t keep up.	1	0	0	0	0	0	0	0	0	0
I have tried to confront my friends, they denied it but a part of me thinks if they actually are conspiring against me then that is exactly what they would say.	0	0	0	1	0	0	0	0	0	0
Right after my grandmother died I also started pulling out my hair (trichotillmania) so it made me very self-conscious to the point where I thought I was the ugliest person ever which only made it harder to talk to people.	0	0	1	0	0	0	0	1	0	0
Sessions have now turned into a huge performance anxiety thing for me because I’m so afraid of how they’ll go.  I would still like to find ways to reduce the amount of worrying I do … but I can’t seem to be able to overcome my anxiety about therapy to make therapy useful to me. 	1	0	0	0	1	0	0	0	0	0
My breathing speeds up and i can’t stop thinking about it until i do it.	0	0	0	0	0	0	0	0	0	1
If I don’t wake up angry something small may happen and I’m mad for the entire day.	0	0	0	0	0	0	0	1	0	0
In the past, I have tried to tell him how his actions made me feel, and how it affected me, but he responded with defensiveness and I ended up feeling worse, like everything was my fault. 	0	0	0	0	0	0	0	0	1	0
The trip sucked he wasn’t interested in me based on his saying, attitude and he stated drinkingI want to believe him but I have a feeling I will have to take him to small claims court for this.	0	0	0	1	1	0	0	0	0	0
I have rather extreme anhedonia, I’ve lost interest in almost everything I used to like and I prefer to be by myself and spend all of my time outside of school by myself.	0	1	0	0	0	0	0	0	0	0
I’ve also had moments where I try to empathize with people in order to understand what they’re thinking, and maybe even try to “read their thoughts” in order to better connect with them.	0	0	0	1	0	0	0	0	0	0
I first noticed this when we were in the car together and a little girl walk by and he was undressing her with his eyes. I didn’t say anything and thought it was I was reading to much in to it.	0	0	0	1	0	0	0	0	0	0
I had a feeling this request would be ignored or dismissed by my mother so I got in contact with her closest friend of 40 years and told her of the situation and asked her to ring my mum and to try and arrange a one to one for me with her in the next month or so.	0	0	0	1	1	0	0	0	0	0
I used to love everything about life. I was so happy and ready to show the world who I was. I started college and during my junior year everything changed in one night. I got home from work and started feeling terrible. I felt like nothing mattered and that life had no point.	0	0	0	0	0	1	0	0	0	0
She always have this weird kinda act, for example like, she’s sulking because of one problem and then she became quiet and didn’t talk to anyone for 1/2 days then later she starts laughing and then crying, I don’t know what to do because she didn’t want to open up and slowly she makes me mad too because she kept laughing, scoffing Idk maybe she’s angry at me or what	0	0	0	1	0	0	0	0	0	0
I’m not in school, I don’t have a full time job, I don’t even know how to drive, and I feel like I have nothing to live for.	0	0	0	0	0	0	0	0	0	1
My parents and I have always not seen eye to eye, ever since I could walk there has always been physical and emotional abuse.	0	1	0	0	0	0	0	0	0	0
I don’t think I feel sexually attracted to him, but I am worried I may eventually feel that way.	0	1	0	0	1	0	0	0	0	0
Something in my head, not a voice but a feeling, told me she was going to dig her nails into my back and rip out my heart.	0	0	0	0	1	0	0	0	0	0
then, some days ago I found that she had sexual relationships with two other guys, and now these revelations are killing me. I was perfectly happy man but now I think I am the most desperate person in the world. I am like dying out of grief and I cannot handle it.	0	0	0	0	0	1	0	1	0	0
From the past couple of years, I feel I have lost my sense of emotion but, I entered a relationship a year ago.Now, I don’t have any, literally, any desires, needs or wants. I can’t seem to focus on things. My relationship brings me back some tough moments or makes me think how stupid I was. I start getting emotional when I think like that,so I tend to not think about.	0	0	0	0	0	0	0	0	0	1
I just want to stop the cycle of thinking about me being a pedophile and it ruining my life because I feel like it’s making me more and more anxious.	0	0	0	0	0	0	0	1	0	0
I feel like he really hates me at those moments.	0	0	0	1	0	0	0	0	0	0
